16 1 1 L 1.22961e-34  RL 1.16293e-38 1.12893e-27 5.11218e-43 LL 7.59699e-35        0        0  misfit  23.2994 Rm   24.918  12.5741  30.9706 Lm  24.6884        0        0		   1.578    2.278  3.21969  3.24174  5.63446  5.65372 0.990322  37.3374  146.374  3.24025  3.24856  5.67043   5.6777 0.996328  37.3374  146.374  3.81223  3.81279  6.67139  6.67188 0.999788  37.3374  146.374  3.81704   3.9903  6.67982  6.82972  0.94216  37.3374  146.374    4.236  4.33362    7.413    7.413        1 -0.0348679 -0.0754541    4.186  4.28247    7.326    7.326        1 -0.0348679 -0.0754541    4.183   4.2794     7.32     7.32        1 -0.0348679 -0.0754541    4.279  4.37761    7.488    7.488        1 -0.0348679 -0.0754541     4.49  4.59347    7.858    7.858        1 -0.0348679 -0.0754541 
16 1 2 L 3.24042e-33  RL 3.90476e-37 1.28866e-26 3.29154e-42 LL 2.63666e-32        0        0  misfit  21.4756 Rm  22.9535  11.6066  29.7974 Lm  21.1488        0        0		   1.578    2.278  3.20336  3.31867  5.60589  5.70588 0.953006  38.7845  146.365  3.23449  3.26443  5.66036  5.68649 0.987006  38.7845  146.365  3.82293  3.84689  6.69012  6.71105 0.991128  38.7845  146.365  3.88483  4.02554  6.79846  6.92047 0.952739  38.7845  146.365    4.236  4.36228    7.413    7.413        1 -0.0438172 -0.0776528    4.186  4.31079    7.326    7.326        1 -0.0438172 -0.0776528    4.183   4.3077     7.32     7.32        1 -0.0438172 -0.0776528    4.279  4.40656    7.488    7.488        1 -0.0438172 -0.0776528     4.49  4.62385    7.858    7.858        1 -0.0438172 -0.0776528 
16 1 3 L 2.86611e-31  RL 6.82814e-32 3.78528e-26 2.40765e-42 LL 6.755e-31        0        0  misfit  19.2232 Rm   16.819  11.1908  29.9928 Lm  19.3042        0        0		   1.578    2.278  3.21362  3.24506  5.62384  5.65128 0.986288  46.2368  145.008  3.27622   3.3158  5.73339  5.76792 0.983177  46.2368  145.008  3.94443   3.9532  6.90275  6.91042 0.996815  46.2368  145.008  3.97609  4.07757  6.95815  7.04639 0.965738  46.2368  145.008    4.236   4.4021    7.413    7.413        1 -0.0310452 -0.0728191    4.186  4.35014    7.326    7.326        1 -0.0310452 -0.0728191    4.183  4.34702     7.32     7.32        1 -0.0310452 -0.0728191    4.279  4.44679    7.488    7.488        1 -0.0310452 -0.0728191     4.49  4.66606    7.858    7.858        1 -0.0310452 -0.0728191 
16 1 4 L 6.61289e-31  RL 2.67911e-31 2.63405e-24 5.07336e-43 LL 1.50263e-29        0        0  misfit  18.5371 Rm  16.1843  9.62743  30.9755 Lm  17.6187        0        0		   1.578    2.278  3.22209  3.29367  5.63867  5.70095 0.969914  46.9694  139.128  3.26246  3.38375   5.7093  5.81446 0.951608  46.9694  139.128  3.89437  3.96745  6.81515  6.87879 0.974346  46.9694  139.128    3.957  4.00886  6.92475  6.96998   0.9818  46.9694  139.128    4.236  4.39661    7.413    7.413        1 -0.0312248 -0.0694124    4.186  4.34471    7.326    7.326        1 -0.0312248 -0.0694124    4.183   4.3416     7.32     7.32        1 -0.0312248 -0.0694124    4.279  4.44124    7.488    7.488        1 -0.0312248 -0.0694124     4.49  4.66024    7.858    7.858        1 -0.0312248 -0.0694124 
16 1 5 L 9.62482e-30  RL 4.05152e-28 1.98695e-31 1.29357e-41 LL 2.40105e-26        0        0  misfit  18.0036 Rm  12.9929   16.322  28.9496 Lm  13.9199        0        0		   1.578    2.278  3.22095  3.38927  5.63667  5.78204 0.934558  50.3592  143.418  3.26635   3.4983  5.71611  5.91553 0.915069  50.3592  143.418  3.83209  4.02513  6.70615  6.87297 0.936613  50.3592  143.418  3.95724  3.98687  6.92517  6.95105 0.989439  50.3592  143.418    4.236  4.51462    7.413    7.413        1 -0.0424022 -0.0666158    4.186  4.46133    7.326    7.326        1 -0.0424022 -0.0666158    4.183  4.45814     7.32     7.32        1 -0.0424022 -0.0666158    4.279  4.56045    7.488    7.488        1 -0.0424022 -0.0666158     4.49  4.78533    7.858    7.858        1 -0.0424022 -0.0666158 
16 1 6 L 2.00175e-28  RL 4.90981e-25 1.38129e-29 1.83664e-41 LL 9.21157e-24        0        0  misfit  16.1155 Rm  10.2324  14.4221  28.7344 Lm  11.2536        0        0		   1.578    2.278  3.24161   3.3791  5.67282  5.79186 0.945537   49.055  144.258  3.32446  3.55402  5.81781  6.01526 0.917023   49.055  144.258  3.84429   3.9827  6.72751  6.84753 0.952995   49.055  144.258  3.87374  3.97776  6.77904  6.86945 0.964082   49.055  144.258    4.236  4.59396    7.413    7.413        1 -0.0429894 -0.0659217    4.186  4.53974    7.326    7.326        1 -0.0429894 -0.0659217    4.183  4.53649     7.32     7.32        1 -0.0429894 -0.0659217    4.279   4.6406    7.488    7.488        1 -0.0429894 -0.0659217     4.49  4.86943    7.858    7.858        1 -0.0429894 -0.0659217 
16 1 7 L 5.94715e-28  RL 6.49553e-26 6.46281e-28 1.27867e-41 LL 1.74949e-19        0        0  misfit  15.3045 Rm  10.9853  12.8012  28.9567 Lm  7.46143        0        0		   1.578    2.278  3.26369   3.3495  5.71146  5.78606 0.964779  40.5028  143.593  3.30626  3.60157  5.78595   6.0387 0.897671  40.5028  143.593  3.85391   4.0406  6.74435  6.90574  0.93875  40.5028  143.593  3.91934  4.02882  6.85885  6.95398 0.962744  40.5028  143.593    4.236  4.48929    7.413    7.413        1 -0.034622 -0.071998    4.186   4.4363    7.326    7.326        1 -0.034622 -0.071998    4.183  4.43312     7.32     7.32        1 -0.034622 -0.071998    4.279  4.53486    7.488    7.488        1 -0.034622 -0.071998     4.49  4.75848    7.858    7.858        1 -0.034622 -0.071998 
16 1 8 L 1.14833e-27  RL 1.04841e-25 1.04684e-25 5.7173e-41 LL 3.58609e-22        0        0  misfit  14.9105 Rm  10.8047  10.8052  28.0429 Lm  9.75346        0        0		   1.578    2.278  3.27288  3.32165  5.72755  5.77006  0.97941  41.9183  145.756  3.33597  3.56035  5.83794  6.03103 0.918824  41.9183  145.756  3.82853  4.00015  6.69993  6.84843 0.942796  41.9183  145.756  3.86842  4.00444  6.76974  6.88772 0.953995  41.9183  145.756    4.236  4.51104    7.413    7.413        1 -0.0257365 -0.0691363    4.186   4.4578    7.326    7.326        1 -0.0257365 -0.0691363    4.183   4.4546     7.32     7.32        1 -0.0257365 -0.0691363    4.279  4.55683    7.488    7.488        1 -0.0257365 -0.0691363     4.49  4.78153    7.858    7.858        1 -0.0257365 -0.0691363 
16 1 9 L 2.86755e-28  RL 2.43088e-27 1.14305e-27 1.19893e-41 LL 7.00122e-20        0        0  misfit  15.7411 Rm  12.2652  12.5691  28.9963 Lm  7.78122        0        0		   1.578    2.278   3.2279  3.34035  5.64882  5.74637 0.954375  39.2878  142.331  3.36072  3.64585  5.88126  6.12557 0.901787  39.2878  142.331  3.79773  4.03954  6.64602   6.8543 0.922481  39.2878  142.331  3.80255  3.84505  6.65446  6.69154 0.984397  39.2878  142.331    4.236  4.48812    7.413    7.413        1 -0.0179459 -0.0702107    4.186  4.43515    7.326    7.326        1 -0.0179459 -0.0702107    4.183  4.43197     7.32     7.32        1 -0.0179459 -0.0702107    4.279  4.53368    7.488    7.488        1 -0.0179459 -0.0702107     4.49  4.75724    7.858    7.858        1 -0.0179459 -0.0702107 
16 1 10 L 1.81754e-27  RL 2.40004e-24 1.92939e-25 5.57209e-42 LL 1.78847e-18        0        0  misfit  14.3082 Rm  9.66045  10.5767  29.4698 Lm  6.67985        0        0		   1.578    2.278  3.23943  3.31299  5.66901  5.73301 0.969286  37.4224  141.122  3.39944  3.63517  5.94902  6.15177 0.916731  37.4224  141.122  3.83824  4.05783  6.71693  6.90636 0.929233  37.4224  141.122  3.84624  3.91254  6.73092  6.78869 0.976334  37.4224  141.122    4.236  4.51659    7.413    7.413        1 -0.014053 -0.0721757    4.186  4.46328    7.326    7.326        1 -0.014053 -0.0721757    4.183  4.46008     7.32     7.32        1 -0.014053 -0.0721757    4.279  4.56244    7.488    7.488        1 -0.014053 -0.0721757     4.49  4.78742    7.858    7.858        1 -0.014053 -0.0721757 
