12 1 1 L 1.35639e-34  RL 2.86303e-42 1.85537e-39 9.49328e-39 LL 4.28911e-19        0        0  misfit  24.5458 Rm  29.8844  25.9762  25.0339 Lm   7.1548        0        0		   1.578    2.278  3.10213    3.684  5.42873  5.91506 0.824769  35.7143  79.7778  3.28638  3.98599  5.75116  6.33239 0.810166  35.7143  79.7778  3.41817  3.70359   5.9818  6.22644 0.903038  35.7143  79.7778  3.67555  3.81068  6.43222  6.54937 0.952098  35.7143  79.7778    4.236  4.28465    7.413    7.413        1 0.00233527 -0.0652475    4.186  4.23407    7.326    7.326        1 0.00233527 -0.0652475    4.183  4.23104     7.32     7.32        1 0.00233527 -0.0652475    4.279  4.32814    7.488    7.488        1 0.00233527 -0.0652475     4.49  4.54157    7.858    7.858        1 0.00233527 -0.0652475 
12 1 2 L 1.37221e-33  RL 1.86358e-43 1.05946e-18 2.75072e-39 LL 3.80073e-21        0        0  misfit  20.3955 Rm  31.6158  5.59473  25.7473 Lm  8.84318        0        0		   1.578    2.278  3.15527   3.6648  5.52172  5.95026 0.841354  32.2849   77.888  3.28645  3.95447  5.75129  6.30754 0.815554  32.2849   77.888  3.40827  3.67279  5.96447  6.19152 0.908623  32.2849   77.888  3.70933  3.77655  6.49132  6.54988 0.975178  32.2849   77.888    4.236  4.34847    7.413    7.413        1 0.00351691 -0.0462655    4.186  4.29715    7.326    7.326        1 0.00351691 -0.0462655    4.183  4.29407     7.32     7.32        1 0.00351691 -0.0462655    4.279  4.39262    7.488    7.488        1 0.00351691 -0.0462655     4.49  4.60922    7.858    7.858        1 0.00351691 -0.0462655 
12 1 3 L 5.7145e-32  RL 4.08862e-39 2.33454e-22 9.40584e-38 LL 1.9112e-28        0        0  misfit  19.1062 Rm   25.518  8.10272  23.7396 Lm  16.2943        0        0		   1.578    2.278  3.22908  3.69875  5.65089  6.04743  0.85243  29.4458  75.0465    3.355  4.00761  5.87124   6.4158 0.820622  29.4458  75.0465  3.40118   3.6963  5.95207  6.20481 0.900005  29.4458  75.0465  3.65377  3.77493  6.39411  6.49925 0.956383  29.4458  75.0465    4.236  4.35993    7.413    7.413        1 0.0136484 -0.0539283    4.186  4.30847    7.326    7.326        1 0.0136484 -0.0539283    4.183  4.30538     7.32     7.32        1 0.0136484 -0.0539283    4.279  4.40419    7.488    7.488        1 0.0136484 -0.0539283     4.49  4.62136    7.858    7.858        1 0.0136484 -0.0539283 
12 1 4 L 1.64015e-29  RL 2.683e-35 3.22007e-24 1.22183e-36 LL 9.21683e-25        0        0  misfit   16.875 Rm  20.6957  9.55632  22.3331 Lm  12.2517        0        0		   1.578    2.278  3.22911  3.68325  5.65094  6.03481 0.855896  32.4929  72.2739  3.38693   3.9561  5.92712  6.40506  0.83702  32.4929  72.2739  3.40582    3.698  5.96019  6.21048 0.900912  32.4929  72.2739  3.74414  3.80111  6.55224   6.6019 0.978994  32.4929  72.2739    4.236  4.43563    7.413    7.413        1 -0.00977175 -0.046329    4.186  4.38327    7.326    7.326        1 -0.00977175 -0.046329    4.183  4.38013     7.32     7.32        1 -0.00977175 -0.046329    4.279  4.48065    7.488    7.488        1 -0.00977175 -0.046329     4.49   4.7016    7.858    7.858        1 -0.00977175 -0.046329 
12 1 5 L 2.27567e-29  RL 2.81142e-32 2.44379e-33 2.59925e-36 LL 9.10071e-25        0        0  misfit  17.8055 Rm  17.2375  18.4162  21.9272 Lm  12.2573        0        0		   1.578    2.278  3.26498  3.70746  5.71372   6.0882  0.85966   36.787  72.7082  3.34613  4.03165  5.85573  6.42634 0.814643   36.787  72.7082  3.42336  3.75527  5.99089  6.27443  0.89084   36.787  72.7082  3.69648  3.79214  6.46884    6.552 0.965296   36.787  72.7082    4.236  4.36621    7.413    7.413        1 -0.00393515 -0.0448284    4.186  4.31467    7.326    7.326        1 -0.00393515 -0.0448284    4.183  4.31158     7.32     7.32        1 -0.00393515 -0.0448284    4.279  4.41053    7.488    7.488        1 -0.00393515 -0.0448284     4.49  4.62802    7.858    7.858        1 -0.00393515 -0.0448284 
12 1 6 L 1.21108e-27  RL 4.49531e-33 4.58639e-27 1.00925e-32 LL 7.27108e-23        0        0  misfit  15.1837 Rm  18.1184  12.0124  17.7271 Lm   10.394        0        0		   1.578    2.278  3.23688  3.69655  5.66453  6.05295 0.854901  35.8409  64.1564   3.3458  3.96416  5.85515  6.37232 0.826441  35.8409  64.1564  3.47448  3.72108  6.08033  6.29235 0.915103  35.8409  64.1564  3.73085   3.7573  6.52898  6.55209 0.989987  35.8409  64.1564    4.236  4.47495    7.413    7.413        1 -0.00951531 -0.0187201    4.186  4.42213    7.326    7.326        1 -0.00951531 -0.0187201    4.183  4.41896     7.32     7.32        1 -0.00951531 -0.0187201    4.279  4.52038    7.488    7.488        1 -0.00951531 -0.0187201     4.49  4.74328    7.858    7.858        1 -0.00951531 -0.0187201 
12 1 7 L 7.17963e-28  RL 4.14158e-33 9.44803e-27 3.72846e-33 LL 6.37186e-24        0        0  misfit  15.3887 Rm  18.1583  11.7278  18.2095 Lm  11.4106        0        0		   1.578    2.278  3.27468   3.7622  5.73068  6.14196 0.850002  36.9708  64.4011  3.30895  3.95498  5.79066  6.32964   0.8202  36.9708  64.4011  3.46642  3.67297  6.06623  6.24431 0.926725  36.9708  64.4011  3.68042  3.70799  6.44073  6.46481 0.989432  36.9708  64.4011    4.236  4.47202    7.413    7.413        1 -0.0158166 -0.0330825    4.186  4.41923    7.326    7.326        1 -0.0158166 -0.0330825    4.183  4.41606     7.32     7.32        1 -0.0158166 -0.0330825    4.279  4.51741    7.488    7.488        1 -0.0158166 -0.0330825     4.49  4.74017    7.858    7.858        1 -0.0158166 -0.0330825 
12 1 8 L 1.58894e-28  RL 1.98558e-30 1.16835e-26 5.43482e-33 LL 5.05651e-31        0        0  misfit  15.9557 Rm  15.2764  11.6448  18.0262 Lm  19.4655        0        0		   1.578    2.278  3.31744  3.80804  5.80553   6.2195 0.850701  32.7959  63.6512  3.33207  3.97806  5.83112  6.37023 0.821005  32.7959  63.6512  3.46265  3.69223  6.05963  6.25724 0.919796  32.7959  63.6512  3.73246  3.76069  6.53181  6.55647 0.989331  32.7959  63.6512    4.236  4.42971    7.413    7.413        1 -0.021755 -0.0305493    4.186  4.37742    7.326    7.326        1 -0.021755 -0.0305493    4.183  4.37429     7.32     7.32        1 -0.021755 -0.0305493    4.279  4.47468    7.488    7.488        1 -0.021755 -0.0305493     4.49  4.69533    7.858    7.858        1 -0.021755 -0.0305493 
12 1 9 L 8.93199e-28  RL 2.40058e-28 5.18659e-27 3.98959e-31 LL 1.79349e-31        0        0  misfit  15.1379 Rm  13.2094  11.9637  16.0017 Lm  20.0483        0        0		   1.578    2.278  3.32382  3.76219  5.81668  6.18801 0.862382  31.2401  59.9212  3.40497  3.97571   5.9587  6.43801 0.837302  31.2401  59.9212  3.46386  3.75915  6.06175  6.31474 0.901409  31.2401  59.9212  3.68854  3.74573  6.45495  6.50479 0.978613  31.2401  59.9212    4.236  4.40662    7.413    7.413        1 -0.019186 -0.0168847    4.186  4.35461    7.326    7.326        1 -0.019186 -0.0168847    4.183  4.35149     7.32     7.32        1 -0.019186 -0.0168847    4.279  4.45136    7.488    7.488        1 -0.019186 -0.0168847     4.49  4.67086    7.858    7.858        1 -0.019186 -0.0168847 
12 1 10 L 1.24131e-27  RL 2.41737e-21 9.64393e-22 4.8236e-28 LL 5.94386e-36        0        0  misfit  13.9387 Rm  7.36007  7.64778  12.9211 Lm  26.3158        0        0		   1.578    2.278  3.32973  3.82087  5.82702  6.24149 0.850973  27.7839  54.2576  3.46563  3.96131  6.06485  6.48359 0.854167  27.7839  54.2576  3.50988  3.73328   6.1423  6.33471 0.922508  27.7839  54.2576  3.76164  3.80399  6.58286  6.61982 0.984284  27.7839  54.2576    4.236  4.38535    7.413    7.413        1 -0.0098829 0.00715909    4.186  4.33359    7.326    7.326        1 -0.0098829 0.00715909    4.183  4.33048     7.32     7.32        1 -0.0098829 0.00715909    4.279  4.42987    7.488    7.488        1 -0.0098829 0.00715909     4.49  4.64831    7.858    7.858        1 -0.0098829 0.00715909 
