3 1 1 L 2.62679e-35  RL 4.32477e-39 2.83989e-27 5.45238e-45 LL 4.87561e-35        0        0  misfit  24.1722 Rm  25.4856   12.203  33.9262 Lm  24.9679        0        0		   1.578    2.278  3.18761  3.19777  5.57831   5.5872 0.995448  18.3754  99.2766  3.33304  3.34545  5.83282  5.84368  0.99469  18.3754  99.2766  3.69273  3.71656  6.46228  6.48309 0.990872  18.3754  99.2766   3.8953  4.03424  6.81677  6.93727  0.95339  18.3754  99.2766    4.236  4.24294    7.413    7.413        1 -0.0644626 -0.0352765    4.186  4.19286    7.326    7.326        1 -0.0644626 -0.0352765    4.183  4.18985     7.32     7.32        1 -0.0644626 -0.0352765    4.279  4.28601    7.488    7.488        1 -0.0644626 -0.0352765     4.49  4.49736    7.858    7.858        1 -0.0644626 -0.0352765 
3 1 2 L 1.53622e-33  RL 4.13047e-37 2.10067e-26 1.24254e-44 LL 1.0097e-30        0        0  misfit  21.9337 Rm  22.9227  11.4171  33.3801 Lm  19.0815        0        0		   1.578    2.278  3.22631  3.29893  5.64604  5.70923 0.969537  18.0432  96.6406  3.33879   3.3655  5.84288   5.8662 0.988733  18.0432  96.6406  3.65037  3.68784  6.38816  6.42085 0.985634  18.0432  96.6406  3.92173  4.05995  6.86302  6.98291 0.953892  18.0432  96.6406    4.236   4.2714    7.413    7.413        1 -0.0555953 -0.0346072    4.186  4.22098    7.326    7.326        1 -0.0555953 -0.0346072    4.183  4.21796     7.32     7.32        1 -0.0555953 -0.0346072    4.279  4.31476    7.488    7.488        1 -0.0555953 -0.0346072     4.49  4.52752    7.858    7.858        1 -0.0555953 -0.0346072 
3 1 3 L 7.22234e-34  RL 4.99253e-40 2.18598e-25 1.53053e-42 LL 6.44791e-30        0        0  misfit  22.0324 Rm  26.7466  10.5304   30.277 Lm  18.0708        0        0		   1.578    2.278  3.24827  3.34073  5.68447   5.7648  0.96209  20.3501  87.9777  3.25417  3.32007   5.6948  5.75217 0.972425  20.3501  87.9777  3.63043  3.67311  6.35325  6.39049 0.983613  20.3501  87.9777  3.91826  4.12385  6.85695  7.03452 0.934324  20.3501  87.9777    4.236  4.40401    7.413    7.413        1 -0.0549851 -0.0331057    4.186  4.35202    7.326    7.326        1 -0.0549851 -0.0331057    4.183   4.3489     7.32     7.32        1 -0.0549851 -0.0331057    4.279  4.44871    7.488    7.488        1 -0.0549851 -0.0331057     4.49  4.66808    7.858    7.858        1 -0.0549851 -0.0331057 
3 1 4 L 3.69231e-34  RL 2.28081e-40 2.5095e-27 1.30013e-43 LL 2.13814e-28        0        0  misfit  22.7483 Rm  27.2117  12.2524  31.8476 Lm  16.2371        0        0		   1.578    2.278  3.24208  3.34388  5.67364  5.76202 0.958504  15.2963  93.1484  3.28196   3.3366  5.74342  5.79104 0.977103  15.2963  93.1484  3.60736  3.73118  6.31288   6.4203 0.954988  15.2963  93.1484  3.89083  4.08186  6.80895  6.97407 0.938022  15.2963  93.1484    4.236  4.40358    7.413    7.413        1 -0.0722427 -0.0333836    4.186   4.3516    7.326    7.326        1 -0.0722427 -0.0333836    4.183  4.34848     7.32     7.32        1 -0.0722427 -0.0333836    4.279  4.44828    7.488    7.488        1 -0.0722427 -0.0333836     4.49  4.66763    7.858    7.858        1 -0.0722427 -0.0333836 
3 1 5 L 2.42079e-32  RL 1.72514e-36 2.33921e-26 1.11417e-44 LL 1.04605e-23        0        0  misfit  20.4869 Rm  22.1472  11.3756  33.4521 Lm  11.1998        0        0		   1.578    2.278  3.21156   3.3984  5.62023  5.78137  0.92821   17.452  100.667  3.36016  3.38451  5.88029  5.90155  0.98977   17.452  100.667  3.65535  3.76213  6.39687  6.48963 0.961172   17.452  100.667   3.8548  4.07465   6.7459  6.93557 0.929422   17.452  100.667    4.236  4.39873    7.413    7.413        1 -0.0670445 -0.030731    4.186  4.34681    7.326    7.326        1 -0.0670445 -0.030731    4.183   4.3437     7.32     7.32        1 -0.0670445 -0.030731    4.279  4.44339    7.488    7.488        1 -0.0670445 -0.030731     4.49  4.66249    7.858    7.858        1 -0.0670445 -0.030731 
3 1 6 L 4.06543e-32  RL 3.42733e-36 2.21844e-26 1.04775e-43 LL 1.52878e-25        0        0  misfit  20.2377 Rm  21.7794   11.396   31.987 Lm    13.06        0        0		   1.578    2.278  3.21309  3.36716  5.62291  5.75612 0.939293  14.2418  100.337  3.37374  3.41222  5.90404  5.93762 0.984085  14.2418  100.337   3.6633  3.69131  6.41078  6.43524  0.98922  14.2418  100.337  3.83933  4.02821  6.71882  6.88209 0.937911  14.2418  100.337    4.236  4.37607    7.413    7.413        1 -0.06586 -0.0122993    4.186  4.32442    7.326    7.326        1 -0.06586 -0.0122993    4.183  4.32132     7.32     7.32        1 -0.06586 -0.0122993    4.279  4.42049    7.488    7.488        1 -0.06586 -0.0122993     4.49  4.63847    7.858    7.858        1 -0.06586 -0.0122993 
3 1 7 L 4.01137e-32  RL 2.54833e-37 1.82407e-25 3.13753e-43 LL 1.28564e-23        0        0  misfit  20.1135 Rm  23.1878  10.5976  31.2819 Lm  11.1126        0        0		   1.578    2.278  3.20926  3.41586  5.61621  5.79412  0.92176   15.503  97.4938   3.3895  3.44821  5.93163  5.98278 0.976225   15.503  97.4938    3.605  3.61832  6.30875   6.3204  0.99473   15.503  97.4938  3.80329    4.021  6.65575  6.84356 0.929198   15.503  97.4938    4.236  4.32771    7.413    7.413        1 -0.0591696 -0.00968073    4.186  4.27663    7.326    7.326        1 -0.0591696 -0.00968073    4.183  4.27356     7.32     7.32        1 -0.0591696 -0.00968073    4.279  4.37164    7.488    7.488        1 -0.0591696 -0.00968073     4.49  4.58721    7.858    7.858        1 -0.0591696 -0.00968073 
3 1 8 L 7.54936e-31  RL 9.48882e-35 2.1621e-27 1.35423e-42 LL 7.5526e-21        0        0  misfit  18.8908 Rm  20.0441  12.3121   30.354 Lm  8.58676        0        0		   1.578    2.278  3.21241   3.4459  5.62171  5.82238 0.913415  7.62755  97.8782  3.39437  3.43431  5.94014  5.97498 0.983599  7.62755  97.8782   3.6549  3.65504  6.39607   6.3962 0.999943  7.62755  97.8782  3.83431  3.93749  6.71004  6.79972 0.964009  7.62755  97.8782    4.236  4.36843    7.413    7.413        1 -0.076479 -0.00511028    4.186  4.31686    7.326    7.326        1 -0.076479 -0.00511028    4.183  4.31377     7.32     7.32        1 -0.076479 -0.00511028    4.279  4.41277    7.488    7.488        1 -0.076479 -0.00511028     4.49  4.63037    7.858    7.858        1 -0.076479 -0.00511028 
3 1 9 L 1.18366e-29  RL 7.99209e-32 7.98371e-28 1.24522e-42 LL 5.60255e-16        0        0  misfit  17.4509 Rm  16.7453  12.7149  30.4069 Lm  4.93313        0        0		   1.578    2.278  3.28728  3.49508  5.75273  5.93173 0.922954   4.1784  99.8885  3.39331  3.45922  5.93829  5.99569 0.973492   4.1784  99.8885  3.62333  3.64101  6.34083  6.35628 0.993067   4.1784  99.8885  3.86212   3.9595  6.75872  6.84339 0.966127   4.1784  99.8885    4.236  4.38435    7.413    7.413        1 -0.0792386 -0.00883196    4.186   4.3326    7.326    7.326        1 -0.0792386 -0.00883196    4.183  4.32949     7.32     7.32        1 -0.0792386 -0.00883196    4.279  4.42885    7.488    7.488        1 -0.0792386 -0.00883196     4.49  4.64724    7.858    7.858        1 -0.0792386 -0.00883196 
3 1 10 L 9.56644e-30  RL 1.73567e-30 1.18642e-26 2.79929e-43 LL 1.61394e-21        0        0  misfit   17.358 Rm  15.3365  11.6388  31.3549 Lm   9.1683        0        0		   1.578    2.278  3.31232  3.41808  5.79657  5.88837 0.957866  7.25855  110.121  3.42361  3.45135  5.99132  6.01554 0.988592  7.25855  110.121   3.5994  3.64111  6.29895  6.33534 0.983837  7.25855  110.121   3.8507  4.01313  6.73872  6.87937 0.945802  7.25855  110.121    4.236  4.35942    7.413    7.413        1 -0.0601317 0.00202055    4.186  4.30796    7.326    7.326        1 -0.0601317 0.00202055    4.183  4.30487     7.32     7.32        1 -0.0601317 0.00202055    4.279  4.40367    7.488    7.488        1 -0.0601317 0.00202055     4.49  4.62082    7.858    7.858        1 -0.0601317 0.00202055 
