9 1 1 L 6.23939e-40  RL 1.21908e-14 8.22028e-66 7.24477e-26 LL 1.4284e-22 4.80282e-05 1.38982e-12  misfit  21.6814 Rm  3.35234  73.3515   10.944 Lm  9.54169  2.22977  4.21657		   1.578    2.278  3.21809  3.40989  5.63166  5.79702 0.756925  29.0536  90.7213  3.25304  3.95937  5.69282  6.27904 0.177362  29.0536  90.7213  3.34489  4.11124  5.85355  6.48778 0.136633  29.0536  90.7213  3.52055   4.2714  6.16096   6.7847 0.190561  29.0536  90.7213    4.236  4.27799    7.413    7.413        1 0.0372023 0.0273646    4.186   4.2275    7.326    7.326        1 0.0372023 0.0273646    4.183  4.22447     7.32     7.32        1 0.0372023 0.0273646    4.279  4.32142    7.488    7.488        1 0.0372023 0.0273646     4.49  4.53451    7.858    7.858        1 0.0372023 0.0273646 
9 1 2 L 2.71728e-39  RL 1.03936e-27 1.13184e-62 3.97593e-27 LL 1.31869e-29 5.69571e-06 1.17117e-13  misfit  24.3226 Rm  12.6076   66.447   12.069 Lm  16.6765  2.45721  5.01529		   1.578    2.278  3.29785  3.48467  5.77125  5.93242 0.768639  29.6557  87.8773  3.32151  4.03484  5.81264    6.405 0.185467  29.6557  87.8773  3.37805   4.0955  5.91159   6.5077 0.193612  29.6557  87.8773  3.71752  4.24323  6.50566  6.94995 0.445289  29.6557  87.8773    4.236   4.3022    7.413    7.413        1 0.0317013 0.0317705    4.186  4.25142    7.326    7.326        1 0.0317013 0.0317705    4.183  4.24837     7.32     7.32        1 0.0317013 0.0317705    4.279  4.34587    7.488    7.488        1 0.0317013 0.0317705     4.49  4.56017    7.858    7.858        1 0.0317013 0.0317705 
9 1 3 L 1.01166e-36  RL 2.58987e-26 3.8536e-58 3.97277e-28 LL 5.41509e-28 0.0667171 1.92498e-14  misfit  21.7443 Rm  11.3364  57.0799   13.001 Lm  14.8652  1.16346  5.64202		   1.578    2.278  3.32692    3.466  5.82211  5.94255 0.828011  28.9746  85.6645  3.33716   3.9545  5.84003  6.35632 0.288819  28.9746  85.6645  3.42647  4.14669  5.99633  6.59506 0.201146  28.9746  85.6645  3.70059  4.22874  6.47603  6.92224 0.440502  28.9746  85.6645    4.236  4.33203    7.413    7.413        1 0.0277658 0.031135    4.186  4.28089    7.326    7.326        1 0.0277658 0.031135    4.183  4.27782     7.32     7.32        1 0.0277658 0.031135    4.279    4.376    7.488    7.488        1 0.0277658 0.031135     4.49  4.59178    7.858    7.858        1 0.0277658 0.031135 
9 1 4 L 1.22083e-35  RL 4.29167e-24 6.01353e-57 1.94866e-26 LL 3.60153e-26 0.210611 3.93169e-13  misfit  19.9376 Rm  9.45509  54.7319  11.4461 Lm   12.944 0.882537  4.61561		   1.578    2.278  3.31622  3.42529  5.80338  5.89804 0.864099  28.6416  89.2963  3.34814  3.97179  5.85924  6.38065 0.284328  28.6416  89.2963  3.40026  4.14178  5.95045  6.56574 0.174128  28.6416  89.2963  3.70271  4.17213  6.47974  6.87787 0.499268  28.6416  89.2963    4.236  4.26087    7.413    7.413        1 0.00472988 0.0253239    4.186  4.21057    7.326    7.326        1 0.00472988 0.0253239    4.183  4.20756     7.32     7.32        1 0.00472988 0.0253239    4.279  4.30412    7.488    7.488        1 0.00472988 0.0253239     4.49  4.51636    7.858    7.858        1 0.00472988 0.0253239 
9 1 5 L 5.66707e-33  RL 3.48406e-20 1.09025e-52 3.80965e-26 LL 1.89357e-24 0.411024 7.48953e-13  misfit  17.0465 Rm  6.55599  46.7547  11.1884 Lm  11.2524 0.666747   4.4097		   1.578    2.278   3.2628  3.36398  5.70991  5.79776 0.871749  26.9026  90.0304   3.3825  3.98007  5.91938  6.42013 0.318237  26.9026  90.0304  3.45989  4.20578  6.05481  6.67409 0.182657  26.9026  90.0304  3.68594  4.04099  6.45039  6.75376 0.614019  26.9026  90.0304    4.236  4.26037    7.413    7.413        1 0.0207124 0.0206714    4.186  4.21008    7.326    7.326        1 0.0207124 0.0206714    4.183  4.20706     7.32     7.32        1 0.0207124 0.0206714    4.279  4.30362    7.488    7.488        1 0.0207124 0.0206714     4.49  4.51583    7.858    7.858        1 0.0207124 0.0206714 
9 1 6 L 1.62892e-27  RL 1.35579e-15 9.613e-42 1.24393e-24 LL 3.20329e-26 1.63803e-06 1.62688e-10  misfit  12.9919 Rm  3.82772  29.1324  9.89534 Lm  12.9959  2.58089  3.35702		   1.578    2.278  3.24135  3.35252  5.67236   5.7688 0.858378  21.6547  93.8345  3.40893  4.00203  5.96562  6.46296 0.327743  21.6547  93.8345   3.5158  4.16772  6.15265   6.6978 0.287289  21.6547  93.8345  3.61346  4.08199  6.32355  6.72064 0.488574  21.6547  93.8345    4.236  4.26658    7.413    7.413        1 0.0331077 0.00163955    4.186  4.21622    7.326    7.326        1 0.0331077 0.00163955    4.183   4.2132     7.32     7.32        1 0.0331077 0.00163955    4.279  4.30989    7.488    7.488        1 0.0331077 0.00163955     4.49  4.52242    7.858    7.858        1 0.0331077 0.00163955 
9 1 7 L 8.7437e-28  RL 6.18594e-17 2.6253e-34 1.08379e-28 LL 3.49502e-33 1.27047e-10 2.09649e-14  misfit  14.3689 Rm  4.54921  19.5267  13.5418 Lm   21.063  3.37539  5.61156		   1.578    2.278  3.22975  3.44386  5.65206  5.83636 0.730498  17.0224  85.7718  3.35568  4.05421  5.87244  6.45341 0.208133  17.0224  85.7718  3.57139  4.17425  6.24992  6.75607 0.346201  17.0224  85.7718  3.58536  4.07436  6.27439  6.68815 0.463743  17.0224  85.7718    4.236  4.26944    7.413    7.413        1 0.0482751 -0.0148523    4.186  4.21905    7.326    7.326        1 0.0482751 -0.0148523    4.183  4.21603     7.32     7.32        1 0.0482751 -0.0148523    4.279  4.31278    7.488    7.488        1 0.0482751 -0.0148523     4.49  4.52545    7.858    7.858        1 0.0482751 -0.0148523 
9 1 8 L 5.44992e-28  RL 2.21549e-19 6.8042e-36 1.46688e-30 LL 1.74623e-31 5.98025e-10 5.424e-16  misfit  14.7009 Rm   6.0258  21.4152  15.4119 Lm   18.916  3.25863  6.98938		   1.578    2.278  3.18514  3.46346    5.574  5.81232  0.64836  17.5055  80.9404  3.32013  4.00108  5.81022    6.377 0.218705  17.5055  80.9404  3.54718  4.12978  6.20756  6.69724 0.362526  17.5055  80.9404  3.59983   4.0623  6.29971  6.69178 0.492998  17.5055  80.9404    4.236  4.33213    7.413    7.413        1 0.062305 -0.0157111    4.186  4.28099    7.326    7.326        1 0.062305 -0.0157111    4.183  4.27792     7.32     7.32        1 0.062305 -0.0157111    4.279   4.3761    7.488    7.488        1 0.062305 -0.0157111     4.49  4.59189    7.858    7.858        1 0.062305 -0.0157111 
9 1 9 L 3.23036e-28  RL 1.63016e-19 1.96187e-27 3.32358e-31 LL 2.56227e-35 4.12153e-12 7.15065e-17  misfit  14.4999 Rm  6.11218  12.3511  16.0853 Lm  23.9249  3.88748   7.8184		   1.578    2.278  3.26033  3.49736  5.70558  5.90927 0.705372  12.7578  78.0478  3.32806  4.03039  5.82411  6.40785 0.198257  12.7578  78.0478  3.51427  4.13552  6.14996  6.67055 0.317822  12.7578  78.0478  3.60582  4.00566  6.31019  6.65061 0.558744  12.7578  78.0478    4.236  4.40453    7.413    7.413        1 0.0772691 -0.00553981    4.186  4.35254    7.326    7.326        1 0.0772691 -0.00553981    4.183  4.34942     7.32     7.32        1 0.0772691 -0.00553981    4.279  4.44924    7.488    7.488        1 0.0772691 -0.00553981     4.49  4.66863    7.858    7.858        1 0.0772691 -0.00553981 
9 1 10 L 2.83952e-27  RL 3.18572e-25 2.87166e-25 1.21605e-28 LL 3.20525e-33 3.12486e-12 1.79803e-14  misfit  13.2665 Rm  10.3912  10.4294  13.4934 Lm  21.1118  3.97002  5.66642		   1.578    2.278  3.24469  3.50063  5.67821  5.89782 0.681278  11.4904  85.5786  3.25508  3.96051  5.69639  6.28192 0.178778  11.4904  85.5786  3.48748  4.13701  6.10308  6.64614 0.284397  11.4904  85.5786  3.61213  3.94253  6.32122  6.60386 0.632629  11.4904  85.5786    4.236  4.41004    7.413    7.413        1 0.0735268 -0.0125546    4.186  4.35799    7.326    7.326        1 0.0735268 -0.0125546    4.183  4.35486     7.32     7.32        1 0.0735268 -0.0125546    4.279  4.45481    7.488    7.488        1 0.0735268 -0.0125546     4.49  4.67448    7.858    7.858        1 0.0735268 -0.0125546 
