17 1 1 L 4.56858e-28  RL  3.1e-35 1.18576e-20 3.85568e-25 LL 5.04239e-28 0.00023433 3.96469e-05  misfit  12.9564 Rm  20.6206  6.87521   10.321 Lm   14.899  2.04436  2.25117		   1.578    2.278  3.08119  3.22164  5.39208  5.51359 0.812823  30.4948  98.0397  3.42692  3.52169  5.99711  6.07946 0.885436  30.4948  98.0397  3.57355  4.00992   6.2537  6.62422 0.516636  30.4948  98.0397   3.7012   3.7932   6.4771   6.5571 0.896885  30.4948  98.0397    4.236  4.57794    7.413    7.413        1 -0.0485749 -0.03191    4.186   4.5239    7.326    7.326        1 -0.0485749 -0.03191    4.183  4.52066     7.32     7.32        1 -0.0485749 -0.03191    4.279  4.62441    7.488    7.488        1 -0.0485749 -0.03191     4.49  4.85244    7.858    7.858        1 -0.0485749 -0.03191 
17 1 2 L 1.23351e-26  RL 2.49347e-28 2.60536e-33 1.01056e-24 LL 3.64261e-27  0.11201 8.04168e-06  misfit  12.9296 Rm  13.1936  18.3848  9.97018 Lm  13.9763  1.04622  2.42187		   1.578    2.278  3.14261  3.15086  5.49957  5.50679 0.988985  35.2213  97.3624   3.4354  3.58432  6.01194  6.14085 0.821793  35.2213  97.3624  3.57305  4.14785  6.25283  6.73634 0.374643  35.2213  97.3624  3.76679  3.81145  6.59188  6.63084 0.950495  35.2213  97.3624    4.236  4.48004    7.413    7.413        1 -0.0477492 -0.0364325    4.186  4.42716    7.326    7.326        1 -0.0477492 -0.0364325    4.183  4.42399     7.32     7.32        1 -0.0477492 -0.0364325    4.279  4.52552    7.488    7.488        1 -0.0477492 -0.0364325     4.49  4.74867    7.858    7.858        1 -0.0477492 -0.0364325 
17 1 3 L 3.46655e-23  RL 1.26249e-26 9.81075e-28 1.88551e-21 LL 4.85361e-22 0.000225742 0.0263668  misfit   9.6677 Rm  11.6146  12.6311  7.43733 Lm  9.08327  2.04892  1.34827		   1.578    2.278  3.14658  3.24461  5.50651  5.59163 0.871155  29.4345  102.309  3.44793  3.57774  6.03387   6.1464 0.844793  29.4345  102.309  3.58879  4.17303  6.28038   6.7716 0.367717  29.4345  102.309  3.75025  3.79267  6.56294  6.59995 0.952753  29.4345  102.309    4.236  4.44315    7.413    7.413        1 -0.0442753 -0.0249994    4.186  4.39071    7.326    7.326        1 -0.0442753 -0.0249994    4.183  4.38756     7.32     7.32        1 -0.0442753 -0.0249994    4.279  4.48826    7.488    7.488        1 -0.0442753 -0.0249994     4.49  4.70957    7.858    7.858        1 -0.0442753 -0.0249994 
17 1 4 L 1.21424e-22  RL 2.87551e-24 1.5086e-21 1.76639e-28 LL 3.32297e-22 3.40327e-12 2.85533e-06  misfit  9.32255 Rm  9.59635    7.507  13.3371 Lm  9.22406  3.94448  2.52649		   1.578    2.278  3.22475  3.22817  5.64332  5.64631 0.995549   18.754  96.9544  3.53015  3.54198  6.17776  6.18811 0.985941   18.754  96.9544  3.59042  4.10683  6.28324  6.71942 0.436442   18.754  96.9544  3.73964  3.79037  6.54437  6.58861 0.943407   18.754  96.9544    4.236  4.50598    7.413    7.413        1 -0.0318138 -0.0520571    4.186  4.45279    7.326    7.326        1 -0.0318138 -0.0520571    4.183   4.4496     7.32     7.32        1 -0.0318138 -0.0520571    4.279  4.55172    7.488    7.488        1 -0.0318138 -0.0520571     4.49  4.77617    7.858    7.858        1 -0.0318138 -0.0520571 
17 1 5 L 4.21614e-21  RL 1.21363e-23 1.94874e-27 3.6589e-20 LL 1.11583e-17 1.82799e-06 0.00470527  misfit  8.04286 Rm  9.09327  12.3538  6.54167 Lm  5.74616  2.57024  1.63693		   1.578    2.278  3.20125  3.30552  5.60218  5.69269 0.865381  26.9033  108.685  3.48049  3.56786  6.09086  6.16683 0.895883  26.9033  108.685  3.49567  4.16168  6.11742  6.67368 0.269393  26.9033  108.685  3.76189  3.79366  6.58332  6.61105 0.964686  26.9033  108.685    4.236  4.57813    7.413    7.413        1 -0.0274634 -0.050661    4.186  4.52409    7.326    7.326        1 -0.0274634 -0.050661    4.183  4.52085     7.32     7.32        1 -0.0274634 -0.050661    4.279   4.6246    7.488    7.488        1 -0.0274634 -0.050661     4.49  4.85265    7.858    7.858        1 -0.0274634 -0.050661 
17 1 6 L 5.78588e-21  RL 1.58061e-25 6.12693e-25 6.27069e-18 LL 9.30349e-17 1.60212e-08 5.21592e-10  misfit  7.77484 Rm   10.651  10.1516  5.12434 Lm  5.13873  2.99578  3.26911		   1.578    2.278  3.27114  3.34481  5.72449  5.78859 0.906466  25.1249  115.231  3.43589  3.53865   6.0128  6.10205 0.876238  25.1249  115.231  3.44601  4.09761  6.03051  6.57493 0.274422  25.1249  115.231  3.72864  3.81149  6.52512  6.59722   0.9077  25.1249  115.231    4.236  4.53856    7.413    7.413        1 -0.0258357 -0.0371929    4.186  4.48498    7.326    7.326        1 -0.0258357 -0.0371929    4.183  4.48177     7.32     7.32        1 -0.0258357 -0.0371929    4.279  4.58463    7.488    7.488        1 -0.0258357 -0.0371929     4.49   4.8107    7.858    7.858        1 -0.0258357 -0.0371929 
17 1 7 L 1.94717e-15  RL 4.11213e-17 1.53136e-16 3.60401e-18 LL 4.8919e-13 1.19789e-11 8.01813e-12  misfit  4.28726 Rm  4.64931  4.33092  5.26864 Lm  3.03018  3.57748  3.69261		   1.578    2.278  3.29472  3.34744  5.76577  5.81171 0.933327  22.8908  116.779   3.5178  3.58358  6.15614  6.21344 0.922184  22.8908  116.779  3.55008  4.05517  6.21265  6.63941 0.442135  22.8908  116.779  3.78214  3.79496  6.61874  6.62995 0.985791  22.8908  116.779    4.236  4.52649    7.413    7.413        1 -0.0430814 -0.0254288    4.186  4.47306    7.326    7.326        1 -0.0430814 -0.0254288    4.183  4.46986     7.32     7.32        1 -0.0430814 -0.0254288    4.279  4.57244    7.488    7.488        1 -0.0430814 -0.0254288     4.49  4.79791    7.858    7.858        1 -0.0430814 -0.0254288 
17 1 8 L 6.22322e-15  RL 2.15693e-15 1.43733e-17 3.84738e-18 LL 2.37422e-12 1.18372e-10 8.38874e-10  misfit  4.01352 Rm  3.72459  4.91197  5.25151 Lm  2.70186  3.38062  3.23257		   1.578    2.278  3.31511  3.35473  5.80144  5.83601 0.950093  23.1258  115.096  3.48569  3.66837  6.09996  6.25774 0.785509  23.1258  115.096  3.52096   4.0497  6.16168  6.60759 0.413336  23.1258  115.096  3.78662  3.81547  6.62659  6.65178  0.96813  23.1258  115.096    4.236  4.59662    7.413    7.413        1 -0.0399837 -0.0299247    4.186  4.54237    7.326    7.326        1 -0.0399837 -0.0299247    4.183  4.53911     7.32     7.32        1 -0.0399837 -0.0299247    4.279  4.64329    7.488    7.488        1 -0.0399837 -0.0299247     4.49  4.87225    7.858    7.858        1 -0.0399837 -0.0299247 
17 1 9 L 5.30705e-15  RL 4.2869e-16 1.41853e-14 7.25791e-19 LL 2.42017e-12 9.80972e-12 3.06646e-13  misfit  3.99676 Rm  4.08952   3.3207  5.69746 Lm  2.69799  3.63455  4.69629		   1.578    2.278  3.30852  3.39964  5.78992  5.86909 0.885911  20.9237   120.38  3.49234  3.62106  6.11159  6.22319 0.847999  20.9237   120.38  3.53828  3.99731  6.19198  6.58102 0.488313  20.9237   120.38  3.78872  3.92801  6.63027  6.75103 0.848381  20.9237   120.38    4.236  4.56925    7.413    7.413        1 -0.0255077 -0.0249144    4.186  4.51532    7.326    7.326        1 -0.0255077 -0.0249144    4.183  4.51208     7.32     7.32        1 -0.0255077 -0.0249144    4.279  4.61564    7.488    7.488        1 -0.0255077 -0.0249144     4.49  4.84323    7.858    7.858        1 -0.0255077 -0.0249144 
17 1 10 L 3.32337e-14  RL 3.43182e-07 5.3653e-16 3.62739e-19 LL 3.26554e-13 8.25957e-12 1.7397e-11  misfit  3.51802 Rm  1.57507  4.03782  5.88826 Lm   3.1172  3.68404  3.51957		   1.578    2.278  3.37846  3.41302  5.91231  5.94247 0.957264  21.3372  116.149  3.46018  3.60255  6.05532  6.17862 0.830683  21.3372  116.149  3.60253  4.00809  6.30443  6.64957 0.552377  21.3372  116.149  3.76417  4.01307   6.5873  6.80154 0.731173  21.3372  116.149    4.236  4.53332    7.413    7.413        1 -0.00649346 -0.0450302    4.186  4.47981    7.326    7.326        1 -0.00649346 -0.0450302    4.183   4.4766     7.32     7.32        1 -0.00649346 -0.0450302    4.279  4.57934    7.488    7.488        1 -0.00649346 -0.0450302     4.49  4.80515    7.858    7.858        1 -0.00649346 -0.0450302 
